ddc_id	chembl_id	pot.(log,Ki)	pot.(nMol,Ki)	washed_kekule_smiles	 washed_openeye_smiles	washed_nonstereo_smiles	all_chembl_ids	no_chembl_ids	pots.(log, Ki)	Glaxo	Dundee	BMS	SureChEMBL	MLSMR	Inpharmatica	LINT	PAINS	exp_Glaxo	exp_Dundee	exp_BMS	exp_SureChEMBL	exp_MLSMR	exp_Inpharmatica	exp_LINT	exp_PAINS	smarts_Glaxo	smarts_Dundee	smarts_BMS	smarts_SureChEMBL	smarts_MLSMR	smarts_Inpharmatica	smarts_LINT	smarts_PAINS	MolWt
ddc_1407956	CHEMBL3409046	7.44	36.0	C=1C=CC(=CC1)C=2C=CC=CC2N3CCN(CC3)CCCCC(=O)N4CC=5C=CC=CC5C[C@H]4C(=O)N6CCOCC6	c1ccc(cc1)c2ccccc2N3CCN(CC3)CCCCC(=O)N4Cc5ccccc5C[C@H]4C(=O)N6CCOCC6	c1ccc(cc1)c2ccccc2N3CCN(CC3)CCCCC(=O)N4Cc5ccccc5CC4C(=O)N6CCOCC6	CHEMBL3409046	1	7.44	False	True	False	False	True	False	False	False		Aliphatic long chain			Long aliphatic chain					[R0;D2][R0;D2][R0;D2][R0;D2]			[N,C,S,O]!@[N,C,S,O]!@[N,C,S,O]!@[N,C,S,O]!@[N,C,S,O]!@[N,C,S,O]!@[N,C,S,O]				566.7460000000002
ddc_1798445	CHEMBL4207365	5.57	2677.0	C=1C=CC(=CC1)S(=O)(=O)NC2CCN(CC2)CCOC=3C=CC=C(C3I)Br	c1ccc(cc1)S(=O)(=O)NC2CCN(CC2)CCOc3cccc(c3I)Br	c1ccc(cc1)S(=O)(=O)NC2CCN(CC2)CCOc3cccc(c3I)Br	CHEMBL4207365	1	5.57	False	True	False	False	True	False	False	False		iodine			Hetero_hetero					I			*[N,S,O]-&!@[N,S,O][#6]				565.2710000000001
ddc_1803313	CHEMBL4212254	5.05	8966.0	C=1C=CC(=CC1)S(=O)(=O)NC2CCN(CC2)CCOC=3C=C(C=CC3I)Br	c1ccc(cc1)S(=O)(=O)NC2CCN(CC2)CCOc3cc(ccc3I)Br	c1ccc(cc1)S(=O)(=O)NC2CCN(CC2)CCOc3cc(ccc3I)Br	CHEMBL4212254	1	5.05	False	True	False	False	True	False	False	False		iodine			Hetero_hetero					I			*[N,S,O]-&!@[N,S,O][#6]				565.2710000000001
ddc_1407955	CHEMBL3409045	7.33	47.0	C=1C=CC(=CC1)C=2C=CC=CC2N3CCN(CC3)CCCCC(=O)N4CC=5C=CC=CC5C[C@H]4C(=O)N6CCCCC6	c1ccc(cc1)c2ccccc2N3CCN(CC3)CCCCC(=O)N4Cc5ccccc5C[C@H]4C(=O)N6CCCCC6	c1ccc(cc1)c2ccccc2N3CCN(CC3)CCCCC(=O)N4Cc5ccccc5CC4C(=O)N6CCCCC6	CHEMBL3409045	1	7.33	False	True	False	False	True	False	False	False		Aliphatic long chain			Long aliphatic chain					[R0;D2][R0;D2][R0;D2][R0;D2]			[N,C,S,O]!@[N,C,S,O]!@[N,C,S,O]!@[N,C,S,O]!@[N,C,S,O]!@[N,C,S,O]!@[N,C,S,O]				564.7740000000001
ddc_1835383	CHEMBL4293307	5.0	10000.0	COC=1C=CC(=CC1)N(CCCCN2CCC(CC2)(C=3C=CC(=C(C3)C(F)(F)F)Cl)O)C=4C=CC(=CC4)OC	COc1ccc(cc1)N(CCCCN2CCC(CC2)(c3ccc(c(c3)C(F)(F)F)Cl)O)c4ccc(cc4)OC	COc1ccc(cc1)N(CCCCN2CCC(CC2)(c3ccc(c(c3)C(F)(F)F)Cl)O)c4ccc(cc4)OC	CHEMBL4293307	1	5.0	False	True	False	False	False	False	False	False		Aliphatic long chain								[R0;D2][R0;D2][R0;D2][R0;D2]							563.0600000000002
ddc_1879687	CHEMBL4475730	7.64	23.0	COC=1C=CC2=C(C1)C(=CN2)C3CCCN(C3)CCCCN4C(=O)C(=C5N(C4=O)CCCC5)C=6C=CC(=CC6)Cl	COc1ccc2c(c1)c(c[nH]2)C3CCCN(C3)CCCCn4c(=O)c(c5n(c4=O)CCCC5)c6ccc(cc6)Cl	COc1ccc2c(c1)c(c[nH]2)C3CCCN(C3)CCCCn4c(=O)c(c5n(c4=O)CCCC5)c6ccc(cc6)Cl	CHEMBL4475730	1	7.64	False	True	False	False	False	False	False	False		Aliphatic long chain								[R0;D2][R0;D2][R0;D2][R0;D2]							561.1260000000004
ddc_1862629	CHEMBL4458537	7.3	50.0	COC=1C=CC2=C(C1)C(=CN2)C3CCCN(C3)CCCCN4C(=O)C(=C5N(C4=O)CCCC5)C=6C=CC=CC6Cl	COc1ccc2c(c1)c(c[nH]2)C3CCCN(C3)CCCCn4c(=O)c(c5n(c4=O)CCCC5)c6ccccc6Cl	COc1ccc2c(c1)c(c[nH]2)C3CCCN(C3)CCCCn4c(=O)c(c5n(c4=O)CCCC5)c6ccccc6Cl	CHEMBL4458537	1	7.3	False	True	False	False	False	False	False	False		Aliphatic long chain								[R0;D2][R0;D2][R0;D2][R0;D2]							561.1260000000004
ddc_959978	CHEMBL1774996	8.71	1.95	C=1C=CC(=C(C1)N2CCN(CC2)CCN(C=3C=CC=CN3)C(=O)C45CCC(CC4)(CC5)I)O	c1ccc(c(c1)N2CCN(CC2)CCN(c3ccccn3)C(=O)C45CCC(CC4)(CC5)I)O	c1ccc(c(c1)N2CCN(CC2)CCN(c3ccccn3)C(=O)C45CCC(CC4)(CC5)I)O	CHEMBL1774996	1	8.71	False	True	True	False	True	False	False	False		iodine	tertiary_halide_sulfate		alkyl halide					I	[C;X4](-[Cl,Br,I,$(O(S(=O)(=O)[!$(N);!$([O&D1])]))])(-[c,C])(-[c,C])(-[c,C])		[Br,Cl,I][CX4,CH,CH2,CH3]				560.4800000000004
ddc_959975	CHEMBL1774993	9.06	0.87	COC=1C=CC=CC1N2CCN(CC2)CCN(C=3C=CC=CN3)C(=O)C45CCC(C4)(CC5)I	COc1ccccc1N2CCN(CC2)CCN(c3ccccn3)C(=O)C45CCC(C4)(CC5)I	COc1ccccc1N2CCN(CC2)CCN(c3ccccn3)C(=O)C45CCC(C4)(CC5)I	CHEMBL1774993	1	9.06	False	True	True	False	True	False	False	False		iodine	tertiary_halide_sulfate		alkyl halide					I	[C;X4](-[Cl,Br,I,$(O(S(=O)(=O)[!$(N);!$([O&D1])]))])(-[c,C])(-[c,C])(-[c,C])		[Br,Cl,I][CX4,CH,CH2,CH3]				560.4800000000002
ddc_1407954	CHEMBL3409044	7.85	14.0	CC(C)C=1C=CC=CC1N2CCN(CC2)CCCCCCC(=O)N3CC=4C=CC=CC4C[C@H]3C(=O)N5CCCCC5	CC(C)c1ccccc1N2CCN(CC2)CCCCCCC(=O)N3Cc4ccccc4C[C@H]3C(=O)N5CCCCC5	CC(C)c1ccccc1N2CCN(CC2)CCCCCCC(=O)N3Cc4ccccc4CC3C(=O)N5CCCCC5	CHEMBL3409044	1	7.85	False	True	False	False	True	False	False	False		Aliphatic long chain			Unbranched chain					[R0;D2][R0;D2][R0;D2][R0;D2]			[$([A&D2]),$([A&D1])]!@[A&D2]!@[A&D2]!@[A&D2]!@[A&D2]!@[$([A&D2]),$([A&D1])]				558.811
ddc_1929244	CHEMBL4563197	6.75	176.0	COC=1C=CC2=C(C1)C(=CN2)C3CCCN(C3)CCCCN4C(=O)C(=C5C=CC=CN5C4=O)C=6C=CC=CC6Cl	COc1ccc2c(c1)c(c[nH]2)C3CCCN(C3)CCCCn4c(=O)c(c5ccccn5c4=O)c6ccccc6Cl	COc1ccc2c(c1)c(c[nH]2)C3CCCN(C3)CCCCn4c(=O)c(c5ccccn5c4=O)c6ccccc6Cl	CHEMBL4563197	1	6.75	False	True	False	False	False	False	False	False		Aliphatic long chain								[R0;D2][R0;D2][R0;D2][R0;D2]							557.0940000000003
ddc_1945955	CHEMBL4580595	6.59	257.0	COC=1C=CC2=C(C1)C(=CN2)C3CCCN(C3)CCCCN4C(=O)C(=C5C=CC=CN5C4=O)C=6C=CC(=CC6)Cl	COc1ccc2c(c1)c(c[nH]2)C3CCCN(C3)CCCCn4c(=O)c(c5ccccn5c4=O)c6ccc(cc6)Cl	COc1ccc2c(c1)c(c[nH]2)C3CCCN(C3)CCCCn4c(=O)c(c5ccccn5c4=O)c6ccc(cc6)Cl	CHEMBL4580595	1	6.59	False	True	False	False	False	False	False	False		Aliphatic long chain								[R0;D2][R0;D2][R0;D2][R0;D2]							557.0940000000003
ddc_1868163	CHEMBL4464118	6.62	239.0	COC=1C=CC2=C(C1)C(=CN2)C3CCCN(C3)CCCCN4C(=O)C(=C5N(C4=O)CCCC5)C=6C=CC=CC6OC	COc1ccc2c(c1)c(c[nH]2)C3CCCN(C3)CCCCn4c(=O)c(c5n(c4=O)CCCC5)c6ccccc6OC	COc1ccc2c(c1)c(c[nH]2)C3CCCN(C3)CCCCn4c(=O)c(c5n(c4=O)CCCC5)c6ccccc6OC	CHEMBL4464118	1	6.62	False	True	False	False	False	False	False	False		Aliphatic long chain								[R0;D2][R0;D2][R0;D2][R0;D2]							556.7070000000004
ddc_1875716	CHEMBL4471755	7.28	52.0	COC=1C=CC(=CC1)C2=C3N(C(=O)N(C2=O)CCCCN4CCCC(C4)C5=CNC6=C5C=C(C=C6)OC)CCCC3	COc1ccc(cc1)c2c3n(c(=O)n(c2=O)CCCCN4CCCC(C4)c5c[nH]c6c5cc(cc6)OC)CCCC3	COc1ccc(cc1)c2c3n(c(=O)n(c2=O)CCCCN4CCCC(C4)c5c[nH]c6c5cc(cc6)OC)CCCC3	CHEMBL4471755	1	7.28	False	True	False	False	False	False	False	False		Aliphatic long chain								[R0;D2][R0;D2][R0;D2][R0;D2]							556.7070000000001
ddc_1172271	CHEMBL2181166	6.17	680.0	C=1C=C2C3=C(C=CC=N3)C(=NC2=C(C1)F)OCC4CCN(CC4)CCCC=5C=CC(=CC5)I	c1cc2c3c(cccn3)c(nc2c(c1)F)OCC4CCN(CC4)CCCc5ccc(cc5)I	c1cc2c3c(cccn3)c(nc2c(c1)F)OCC4CCN(CC4)CCCc5ccc(cc5)I	CHEMBL2181166	1	6.17	False	True	False	False	True	False	False	False		Polycyclic aromatic hydrocarbon			(poly(azo(phenanthrene))					a31a(a2a(aa1)aaaa2)aaaa3			c12:[c,n]:[c,n]:[c,n]:[c,n]:c1:[c,n]:[c,n]:c3:[c,n]:[c,n]:[c,n]:[c,n]:c23				555.4350000000002
ddc_959977	CHEMBL1774995	9.19	0.64	C=1C=CC(=C(C1)N2CCN(CC2)CCN(C=3C=CC=CN3)C(=O)C45C6C7C4C8C5C6C78I)O	c1ccc(c(c1)N2CCN(CC2)CCN(c3ccccn3)C(=O)C45C6C7C4C8C5C6C78I)O	c1ccc(c(c1)N2CCN(CC2)CCN(c3ccccn3)C(=O)C45C6C7C4C8C5C6C78I)O	CHEMBL1774995	1	9.19	False	True	True	False	True	False	False	False		iodine	tertiary_halide_sulfate		alkyl halide					I	[C;X4](-[Cl,Br,I,$(O(S(=O)(=O)[!$(N);!$([O&D1])]))])(-[c,C])(-[c,C])(-[c,C])		[Br,Cl,I][CX4,CH,CH2,CH3]				554.4320000000001
ddc_1935914	CHEMBL4570209	7.21	62.0	COC=1C=CC(=CC1)C2=C3C=CC=CN3C(=O)N(C2=O)CCCCN4CCCC(C4)C5=CNC6=C5C=C(C=C6)OC	COc1ccc(cc1)c2c3ccccn3c(=O)n(c2=O)CCCCN4CCCC(C4)c5c[nH]c6c5cc(cc6)OC	COc1ccc(cc1)c2c3ccccn3c(=O)n(c2=O)CCCCN4CCCC(C4)c5c[nH]c6c5cc(cc6)OC	CHEMBL4570209	1	7.21	False	True	False	False	False	False	False	False		Aliphatic long chain								[R0;D2][R0;D2][R0;D2][R0;D2]							552.6750000000005
ddc_1874463	CHEMBL4470492	7.16	69.0	COC=1C=CC2=C(C1)C(=CN2)C3CCCN(C3)CCCCN4C(=O)C(=C5C=CC=CN5C4=O)C=6C=CC=CC6OC	COc1ccc2c(c1)c(c[nH]2)C3CCCN(C3)CCCCn4c(=O)c(c5ccccn5c4=O)c6ccccc6OC	COc1ccc2c(c1)c(c[nH]2)C3CCCN(C3)CCCCn4c(=O)c(c5ccccn5c4=O)c6ccccc6OC	CHEMBL4470492	1	7.16	False	True	False	False	False	False	False	False		Aliphatic long chain								[R0;D2][R0;D2][R0;D2][R0;D2]							552.6750000000003
ddc_1338490	CHEMBL3233678	5.66	2178.0	CC1(C(=O)N(C(=O)N1CCCCCN2CCN(CC2)C=3C=CC(=CC3)Cl)CC=4C=CC(=CC4Cl)Cl)C	CC1(C(=O)N(C(=O)N1CCCCCN2CCN(CC2)c3ccc(cc3)Cl)Cc4ccc(cc4Cl)Cl)C	CC1(C(=O)N(C(=O)N1CCCCCN2CCN(CC2)c3ccc(cc3)Cl)Cc4ccc(cc4Cl)Cl)C	CHEMBL3233678	1	5.66	False	True	False	False	True	False	False	False		hydantoin			Long aliphatic chain					C1NC(=O)NC(=O)1			[N,C,S,O]!@[N,C,S,O]!@[N,C,S,O]!@[N,C,S,O]!@[N,C,S,O]!@[N,C,S,O]!@[N,C,S,O]				551.9460000000001
ddc_557228	CHEMBL1096156	8.68	2.1	COC1=CC=2C=CC=NC2C(=C1)N3CCN(CC3)C4CCN(CC4)C=5C=CC=C6C5N=C(C=C6OC)C(F)(F)F	COc1cc2cccnc2c(c1)N3CCN(CC3)C4CCN(CC4)c5cccc6c5nc(cc6OC)C(F)(F)F	COc1cc2cccnc2c(c1)N3CCN(CC3)C4CCN(CC4)c5cccc6c5nc(cc6OC)C(F)(F)F	CHEMBL1096156	1	8.68	False	False	False	False	False	False	False	False																	551.6130000000004
ddc_1814394	CHEMBL4229131	8.06	8.76	COCCOC=1C=C(C=CC1I)CC2CCN(CC2)CCC=3C=CC4=C(C3)C(=O)CCO4	COCCOc1cc(ccc1I)CC2CCN(CC2)CCc3ccc4c(c3)C(=O)CCO4	COCCOc1cc(ccc1I)CC2CCN(CC2)CCc3ccc4c(c3)C(=O)CCO4	CHEMBL4229131	1	8.06	False	True	False	False	True	False	False	False		iodine			Ketone					I			[#6]-C(=O)-[#6]				549.4490000000004
ddc_1846557	CHEMBL4442394	7.33	47.0	C=1C=CC(=C(C1)C2=C3N(C(=O)N(C2=O)CCCCN4CCCC(C4)C5=CNC6=C5C=C(C=C6)F)CCCC3)Cl	c1ccc(c(c1)c2c3n(c(=O)n(c2=O)CCCCN4CCCC(C4)c5c[nH]c6c5cc(cc6)F)CCCC3)Cl	c1ccc(c(c1)c2c3n(c(=O)n(c2=O)CCCCN4CCCC(C4)c5c[nH]c6c5cc(cc6)F)CCCC3)Cl	CHEMBL4442394	1	7.33	False	True	False	False	False	False	False	False		Aliphatic long chain								[R0;D2][R0;D2][R0;D2][R0;D2]							549.0900000000003
ddc_1875351	CHEMBL4471395	6.59	259.0	C1=CC(=CC=C1C2=C3N(C(=O)N(C2=O)CCCCN4CCCC(C4)C5=CNC6=C5C=C(C=C6)F)CCCC3)Cl	c1cc(ccc1c2c3n(c(=O)n(c2=O)CCCCN4CCCC(C4)c5c[nH]c6c5cc(cc6)F)CCCC3)Cl	c1cc(ccc1c2c3n(c(=O)n(c2=O)CCCCN4CCCC(C4)c5c[nH]c6c5cc(cc6)F)CCCC3)Cl	CHEMBL4471395	1	6.59	False	True	False	False	False	False	False	False		Aliphatic long chain								[R0;D2][R0;D2][R0;D2][R0;D2]							549.0900000000003
ddc_1965157	CHEMBL4638388	7.49	32.0	CC=1C=CC(=CC1)S(=O)(=O)N(CCCCCCN2CCN(CC2)C=3C=4C=CC=CC4SN3)C=5C=CC=CC5	Cc1ccc(cc1)S(=O)(=O)N(CCCCCCN2CCN(CC2)c3c4ccccc4sn3)c5ccccc5	Cc1ccc(cc1)S(=O)(=O)N(CCCCCCN2CCN(CC2)c3c4ccccc4sn3)c5ccccc5	CHEMBL4638388	1	7.49	False	True	False	False	True	False	False	False		Aliphatic long chain			Hetero_hetero					[R0;D2][R0;D2][R0;D2][R0;D2]			*[N,S,O]-&!@[N,S,O][#6]				548.7780000000002
ddc_282537	CHEMBL371655	7.1	79.43	CCCN1[C@@H](CN(C[C@@H]1C)C=2C=C3C(=CC2OC)CCN3C(=O)C=4C=CC(=C5C4C=CC=C5)C=6C=CC=C(N6)C)C	CCCN1[C@@H](CN(C[C@@H]1C)c2cc3c(cc2OC)CCN3C(=O)c4ccc(c5c4cccc5)c6cccc(n6)C)C	CCCN1C(CN(CC1C)c2cc3c(cc2OC)CCN3C(=O)c4ccc(c5c4cccc5)c6cccc(n6)C)C	CHEMBL371655	1	7.1	False	False	False	False	False	False	False	False																	548.7310000000002
ddc_1826095	CHEMBL4283960	3.38	413200.0	CC1(C(=O)N(C(=O)N1)CC(CN2CCN(CC2)C(C=3C=CC=CC3)C=4C=CC=CC4)O)C=5C=CC=C6C5C=CC=C6	CC1(C(=O)N(C(=O)N1)CC(CN2CCN(CC2)C(c3ccccc3)c4ccccc4)O)c5cccc6c5cccc6	CC1(C(=O)N(C(=O)N1)CC(CN2CCN(CC2)C(c3ccccc3)c4ccccc4)O)c5cccc6c5cccc6	CHEMBL4283960	1	3.38	False	True	False	False	False	False	False	False		hydantoin								C1NC(=O)NC(=O)1							548.6870000000002
ddc_1869985	CHEMBL4465959	9.0	1.0	COC=1C=CC=CC1N2CCN(CC2)CCCCN3C(=O)/C(=C/C=4C=CC(=C(C4)OC5CCCC5)OC)/NC3=O	COc1ccccc1N2CCN(CC2)CCCCN3C(=O)/C(=C/c4ccc(c(c4)OC5CCCC5)OC)/NC3=O	COc1ccccc1N2CCN(CC2)CCCCN3C(=O)C(=Cc4ccc(c(c4)OC5CCCC5)OC)NC3=O	CHEMBL4465959	1	9.0	False	True	False	False	True	False	False	False		Michael acceptor			vinyl michael acceptor1					C=!@CC=[O,S]			[#6]-[CH1]=C-C(=O)[#6,#7,#8]				548.6840000000003
ddc_1911816	CHEMBL4545079	6.58	261.0	C=CCC=1C=CC=CC1OCC(CNCCOCCOCCOCCOCCNC(=O)CS(=O)(=O)O)O	C=CCc1ccccc1OCC(CNCCOCCOCCOCCOCCNC(=O)CS(=O)(=O)O)O	C=CCc1ccccc1OCC(CNCCOCCOCCOCCOCCNC(=O)CS(=O)(=O)O)O	CHEMBL4545079	1	6.58	False	True	False	False	True	False	False	False		Sulfonic acid			Unbranched chain					S(=O)(=O)[O-,OH]			[$([A&D2]),$([A&D1])]!@[A&D2]!@[A&D2]!@[A&D2]!@[A&D2]!@[$([A&D2]),$([A&D1])]				548.6550000000005
ddc_959979	CHEMBL1774997	9.33	0.47	C=1C=CC(=C(C1)N2CCN(CC2)CCN(C=3C=CC=CN3)C(=O)C45CCC(C4)(CC5)I)O	c1ccc(c(c1)N2CCN(CC2)CCN(c3ccccn3)C(=O)C45CCC(C4)(CC5)I)O	c1ccc(c(c1)N2CCN(CC2)CCN(c3ccccn3)C(=O)C45CCC(C4)(CC5)I)O	CHEMBL1774997	1	9.33	False	True	True	False	True	False	False	False		iodine	tertiary_halide_sulfate		alkyl halide					I	[C;X4](-[Cl,Br,I,$(O(S(=O)(=O)[!$(N);!$([O&D1])]))])(-[c,C])(-[c,C])(-[c,C])		[Br,Cl,I][CX4,CH,CH2,CH3]				546.4530000000003
ddc_1855503	CHEMBL4451382	6.42	378.0	C=1C=CC(=C(C1)C2=C3C=CC=CN3C(=O)N(C2=O)CCCCN4CCCC(C4)C5=CNC6=C5C=C(C=C6)F)Cl	c1ccc(c(c1)c2c3ccccn3c(=O)n(c2=O)CCCCN4CCCC(C4)c5c[nH]c6c5cc(cc6)F)Cl	c1ccc(c(c1)c2c3ccccn3c(=O)n(c2=O)CCCCN4CCCC(C4)c5c[nH]c6c5cc(cc6)F)Cl	CHEMBL4451382	1	6.42	False	True	False	False	False	False	False	False		Aliphatic long chain								[R0;D2][R0;D2][R0;D2][R0;D2]							545.0580000000003
ddc_1861151	CHEMBL4457041	6.81	155.0	C=1C=CN2C(C1)=C(C(=O)N(C2=O)CCCCN3CCCC(C3)C4=CNC5=C4C=C(C=C5)F)C=6C=CC(=CC6)Cl	c1ccn2c(c1)c(c(=O)n(c2=O)CCCCN3CCCC(C3)c4c[nH]c5c4cc(cc5)F)c6ccc(cc6)Cl	c1ccn2c(c1)c(c(=O)n(c2=O)CCCCN3CCCC(C3)c4c[nH]c5c4cc(cc5)F)c6ccc(cc6)Cl	CHEMBL4457041	1	6.81	False	True	False	False	False	False	False	False		Aliphatic long chain								[R0;D2][R0;D2][R0;D2][R0;D2]							545.0580000000002
ddc_1407953	CHEMBL3409043	7.8	16.0	CC(C)C=1C=CC=CC1N2CCN(CC2)CCCCCC(=O)N3CC=4C=CC=CC4C[C@H]3C(=O)N5CCCCC5	CC(C)c1ccccc1N2CCN(CC2)CCCCCC(=O)N3Cc4ccccc4C[C@H]3C(=O)N5CCCCC5	CC(C)c1ccccc1N2CCN(CC2)CCCCCC(=O)N3Cc4ccccc4CC3C(=O)N5CCCCC5	CHEMBL3409043	1	7.8	False	True	False	False	True	False	False	False		Aliphatic long chain			Long aliphatic chain					[R0;D2][R0;D2][R0;D2][R0;D2]			[N,C,S,O]!@[N,C,S,O]!@[N,C,S,O]!@[N,C,S,O]!@[N,C,S,O]!@[N,C,S,O]!@[N,C,S,O]				544.7840000000001
ddc_1848239	CHEMBL4444099	7.12	76.0	COC=1C=CC2=C(C1)C(=CN2)C3CCCN(C3)CCCCN4C(=O)C(=C5N(C4=O)CCCC5)C=6C=CC(=CC6)F	COc1ccc2c(c1)c(c[nH]2)C3CCCN(C3)CCCCn4c(=O)c(c5n(c4=O)CCCC5)c6ccc(cc6)F	COc1ccc2c(c1)c(c[nH]2)C3CCCN(C3)CCCCn4c(=O)c(c5n(c4=O)CCCC5)c6ccc(cc6)F	CHEMBL4444099	1	7.12	False	True	False	False	False	False	False	False		Aliphatic long chain								[R0;D2][R0;D2][R0;D2][R0;D2]							544.6710000000005
ddc_1864308	CHEMBL4460224	6.63	236.0	COC=1C=CC2=C(C1)C(=CN2)C3CCCN(C3)CCCCN4C(=O)C(=C5N(C4=O)CCCC5)C=6C=CC=CC6F	COc1ccc2c(c1)c(c[nH]2)C3CCCN(C3)CCCCn4c(=O)c(c5n(c4=O)CCCC5)c6ccccc6F	COc1ccc2c(c1)c(c[nH]2)C3CCCN(C3)CCCCn4c(=O)c(c5n(c4=O)CCCC5)c6ccccc6F	CHEMBL4460224	1	6.63	False	True	False	False	False	False	False	False		Aliphatic long chain								[R0;D2][R0;D2][R0;D2][R0;D2]							544.6710000000005
ddc_1870267	CHEMBL4466243	7.4	40.0	COC=1C=CC=CC1C2=C3N(C(=O)N(C2=O)CCCCN4CCCC(C4)C5=CNC6=C5C=C(C=C6)F)CCCC3	COc1ccccc1c2c3n(c(=O)n(c2=O)CCCCN4CCCC(C4)c5c[nH]c6c5cc(cc6)F)CCCC3	COc1ccccc1c2c3n(c(=O)n(c2=O)CCCCN4CCCC(C4)c5c[nH]c6c5cc(cc6)F)CCCC3	CHEMBL4466243	1	7.4	False	True	False	False	False	False	False	False		Aliphatic long chain								[R0;D2][R0;D2][R0;D2][R0;D2]							544.6710000000002
ddc_1900240	CHEMBL4533362	7.38	42.0	COC=1C=CC(=CC1)C2=C3N(C(=O)N(C2=O)CCCCN4CCCC(C4)C5=CNC6=C5C=C(C=C6)F)CCCC3	COc1ccc(cc1)c2c3n(c(=O)n(c2=O)CCCCN4CCCC(C4)c5c[nH]c6c5cc(cc6)F)CCCC3	COc1ccc(cc1)c2c3n(c(=O)n(c2=O)CCCCN4CCCC(C4)c5c[nH]c6c5cc(cc6)F)CCCC3	CHEMBL4533362	1	7.38	False	True	False	False	False	False	False	False		Aliphatic long chain								[R0;D2][R0;D2][R0;D2][R0;D2]							544.6710000000002
ddc_339196	CHEMBL242434	6.93	117.0	CC(=O)OC(CCNC(=O)C=1C=CC(=CC1)C=2C=CC=CN2)CN3CCN(CC3)C=4C=CC=C(C4Cl)Cl	CC(=O)OC(CCNC(=O)c1ccc(cc1)c2ccccn2)CN3CCN(CC3)c4cccc(c4Cl)Cl	CC(=O)OC(CCNC(=O)c1ccc(cc1)c2ccccn2)CN3CCN(CC3)c4cccc(c4Cl)Cl	CHEMBL242434	1	6.93	False	False	False	False	True	False	False	False					Long aliphatic chain								[N,C,S,O]!@[N,C,S,O]!@[N,C,S,O]!@[N,C,S,O]!@[N,C,S,O]!@[N,C,S,O]!@[N,C,S,O]				541.4790000000003
ddc_1862802	CHEMBL4458712	7.18	66.0	CC=1C=CC=CC1C2=C3N(C(=O)N(C2=O)CCCCN4CCCC(C4)C5=CNC6=C5C=C(C=C6)OC)CCCC3	Cc1ccccc1c2c3n(c(=O)n(c2=O)CCCCN4CCCC(C4)c5c[nH]c6c5cc(cc6)OC)CCCC3	Cc1ccccc1c2c3n(c(=O)n(c2=O)CCCCN4CCCC(C4)c5c[nH]c6c5cc(cc6)OC)CCCC3	CHEMBL4458712	1	7.18	False	True	False	False	False	False	False	False		Aliphatic long chain								[R0;D2][R0;D2][R0;D2][R0;D2]							540.7080000000002
ddc_1869045	CHEMBL4465006	6.49	321.0	CC=1C=CC(=CC1)C2=C3N(C(=O)N(C2=O)CCCCN4CCCC(C4)C5=CNC6=C5C=C(C=C6)OC)CCCC3	Cc1ccc(cc1)c2c3n(c(=O)n(c2=O)CCCCN4CCCC(C4)c5c[nH]c6c5cc(cc6)OC)CCCC3	Cc1ccc(cc1)c2c3n(c(=O)n(c2=O)CCCCN4CCCC(C4)c5c[nH]c6c5cc(cc6)OC)CCCC3	CHEMBL4465006	1	6.49	False	True	False	False	False	False	False	False		Aliphatic long chain								[R0;D2][R0;D2][R0;D2][R0;D2]							540.7080000000002
ddc_1938394	CHEMBL4572860	7.1	80.0	COC=1C=CC=CC1C2=C3C=CC=CN3C(=O)N(C2=O)CCCCN4CCCC(C4)C5=CNC6=C5C=C(C=C6)F	COc1ccccc1c2c3ccccn3c(=O)n(c2=O)CCCCN4CCCC(C4)c5c[nH]c6c5cc(cc6)F	COc1ccccc1c2c3ccccn3c(=O)n(c2=O)CCCCN4CCCC(C4)c5c[nH]c6c5cc(cc6)F	CHEMBL4572860	1	7.1	False	True	False	False	False	False	False	False		Aliphatic long chain								[R0;D2][R0;D2][R0;D2][R0;D2]							540.6390000000006
ddc_1842346	CHEMBL4438147	6.85	140.0	COC=1C=CC(=CC1)C2=C3C=CC=CN3C(=O)N(C2=O)CCCCN4CCCC(C4)C5=CNC6=C5C=C(C=C6)F	COc1ccc(cc1)c2c3ccccn3c(=O)n(c2=O)CCCCN4CCCC(C4)c5c[nH]c6c5cc(cc6)F	COc1ccc(cc1)c2c3ccccn3c(=O)n(c2=O)CCCCN4CCCC(C4)c5c[nH]c6c5cc(cc6)F	CHEMBL4438147	1	6.85	False	True	False	False	False	False	False	False		Aliphatic long chain								[R0;D2][R0;D2][R0;D2][R0;D2]							540.6390000000006
ddc_1845172	CHEMBL4441004	6.89	130.0	COC=1C=CC2=C(C1)C(=CN2)C3CCCN(C3)CCCCN4C(=O)C(=C5C=CC=CN5C4=O)C=6C=CC=CC6F	COc1ccc2c(c1)c(c[nH]2)C3CCCN(C3)CCCCn4c(=O)c(c5ccccn5c4=O)c6ccccc6F	COc1ccc2c(c1)c(c[nH]2)C3CCCN(C3)CCCCn4c(=O)c(c5ccccn5c4=O)c6ccccc6F	CHEMBL4441004	1	6.89	False	True	False	False	False	False	False	False		Aliphatic long chain								[R0;D2][R0;D2][R0;D2][R0;D2]							540.6390000000004
